pdf,output
pdfs/10.1016@S0031-9422(97)00598-0.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""5,6,7,3’,4’,5’-Hexamethoxyflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""3,5,7,8,3’,4’,5’-Heptamethoxyflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""5,7,8,3’,4’,5’-Hexamethoxyflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""5-Hydroxy-3,7,8,3’,4’,5’-Hexamethoxyflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""8-Hydroxy-3,5,7,3’,4’,5’-Hexamethoxyflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    },    ""Molecule_6"": {        ""IUPAC_nomenclature"": ""5,7,3’,4’,5’-Pentamethoxyflavanonol"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    },    ""Molecule_7"": {        ""IUPAC_nomenclature"": ""5-Hydroxy-3,7,8,3’,4’-Pentamethoxyflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    },    ""Molecule_8"": {        ""IUPAC_nomenclature"": ""3,5,6,7,3’,4’,5’-Heptamethoxyflavonol"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    },    ""Molecule_9"": {        ""IUPAC_nomenclature"": ""3,3',8-Trimethoxy-7-(3-methylbut-2-enyloxy)-flavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    },    ""Molecule_10"": {        ""IUPAC_nomenclature"": ""5,7,3’,4’,5’-Pentamethoxyflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Murraya paniculata"",        ""collectionSite"": ""São Carlos, SP, Brazil"",        ""collectionType"": """"    }}"
pdfs/10.1016@S0031-9422(00)80173-9.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""abutasterone"",    ""bioActivity"": ""ecdysone-like activity"",    ""collectionSpecies"": ""Abuta velutina"",    ""collectionSite"": ""Manaus-Itacoatiara road, Amazon region"",    ""collectionType"": ""Isolated from leafless stem extract using chromatography""  }}"
pdfs/10.1016@j.jfca.2003.09.013.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""3-(3,4-Dihydroxyphenyl)-2-propenoic acid"",        ""bioActivity"": ""Antioxidant; free radical scavenging activity"",        ""collectionSpecies"": ""Citrus species"",        ""collectionSite"": """",        ""collectionType"": ""Juice sample from natural oranges commercialized in Brazil""    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""(1S,3R,4R,5R)-3-[(3,4-Dihydroxyphenyl)acryloyloxy]-4,5-dihydroxycyclohexanecarboxylic acid"",        ""bioActivity"": ""Antioxidant; free radical scavenging activity"",        ""collectionSpecies"": ""Citrus species"",        ""collectionSite"": """",        ""collectionType"": ""Juice sample from natural oranges commercialized in Brazil""    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""3-(4-Hydroxy-3,5-dimethoxyphenyl)-2-propenoic acid"",        ""bioActivity"": ""Antioxidant; free radical scavenging activity"",        ""collectionSpecies"": ""Citrus species"",        ""collectionSite"": """",        ""collectionType"": ""Juice sample from natural oranges commercialized in Brazil""    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""4-Hydroxy-3-methoxycinnamic acid"",        ""bioActivity"": ""Antioxidant; free radical scavenging activity"",        ""collectionSpecies"": ""Citrus species"",        ""collectionSite"": """",        ""collectionType"": ""Juice sample from natural oranges commercialized in Brazil""    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""3-(4-Hydroxyphenyl)-2-propenoic acid"",        ""bioActivity"": ""Antioxidant; free radical scavenging activity"",        ""collectionSpecies"": ""Citrus species"",        ""collectionSite"": """",        ""collectionType"": ""Juice sample from natural oranges commercialized in Brazil""    },    ""Molecule_6"": {        ""IUPAC_nomenclature"": ""Ascorbic Acid"",        ""bioActivity"": ""Antioxidant"",        ""collectionSpecies"": ""Citrus species"",        ""collectionSite"": """",        ""collectionType"": ""Juice sample from natural oranges commercialized in Brazil""    }}"
pdfs/10.1590@S0100-40422009000600037.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""Escoporona"",    ""bioActivity"": ""Antialimentary activity against S. exigua and S. litura"",    ""collectionSpecies"": ""Trichilia elegans"",    ""collectionSite"": ""Piracicaba/SP, Campus da Escola Superior de Agricultura 'Luiz de Queiroz' (Esalq/USP)"",    ""collectionType"": """"  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""Escopoletina"",    ""bioActivity"": ""Antialimentary activity against S. exigua and S. litura"",    ""collectionSpecies"": ""Trichilia elegans"",    ""collectionSite"": ""Piracicaba/SP, Campus da Escola Superior de Agricultura 'Luiz de Queiroz' (Esalq/USP)"",    ""collectionType"": """"  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""Umbeliferona"",    ""bioActivity"": ""Antifeedant against Spodoptera litura L. (Lepdoptera: Noctuidae) at a concentration of 1000 and 100 ppm"",    ""collectionSpecies"": ""Trichilia elegans"",    ""collectionSite"": ""Piracicaba/SP, Campus da Escola Superior de Agricultura 'Luiz de Queiroz' (Esalq/USP)"",    ""collectionType"": """"  },  ""Molecule_4"": {    ""IUPAC_nomenclature"": ""11β-acetoxiobacunona"",    ""bioActivity"": ""Described for the first time for Trichilia genus"",    ""collectionSpecies"": ""Trichilia elegans"",    ""collectionSite"": ""Piracicaba/SP, Campus da Escola Superior de Agricultura 'Luiz de Queiroz' (Esalq/USP)"",    ""collectionType"": """"  },  ""Molecule_5"": {    ""IUPAC_nomenclature"": ""Cedrelona"",    ""bioActivity"": ""Insecticidal and antifeedant activities against various Lepidoptera species"",    ""collectionSpecies"": ""Trichilia catigua"",    ""collectionSite"": ""Piracicaba/SP, Campus da Escola Superior de Agricultura 'Luiz de Queiroz' (Esalq/USP)"",    ""collectionType"": """"  },  ""Molecule_6"": {    ""IUPAC_nomenclature"": ""Angolensato de metila"",    ""bioActivity"": ""Antifeedant activity in the conventional choice disk method on third instar larval of Spodoptera littoralis (Boisd.) (Lepdoptera: Noctuidae) at 500 µg/mL"",    ""collectionSpecies"": ""Trichilia catigua"",    ""collectionSite"": ""Piracicaba/SP, Campus da Escola Superior de Agricultura 'Luiz de Queiroz' (Esalq/USP)"",    ""collectionType"": """"  },  ""Molecule_7_8"": {    ""IUPAC_nomenclature"": ""Mistura epimérica de fotogedunina"",    ""bioActivity"": ""Larval mortality of 95.83% at 25.0 ppm when incorporated into the artificial diet for Spodoptera frugiperda (Lepdoptera: Noctuidae)"",    ""collectionSpecies"": ""Trichilia catigua"",    ""collectionSite"": ""Piracicaba/SP, Campus da Escola Superior de Agricultura 'Luiz de Queiroz' (Esalq/USP)"",    ""collectionType"": """"  }}"
pdfs/10.1016@0031-9422(83)80035-1.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""ent-11α-hydroxykaur-16-ene"",    ""bioActivity"": """",    ""collectionSpecies"": ""Vellozia caput-ardeae"",    ""collectionSite"": ""Diamantina, State of Minas Gerais, Brazil"",    ""collectionType"": """"  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""ent-9β-hydroxykaur-16-ene"",    ""bioActivity"": """",    ""collectionSpecies"": ""Vellozia caput-ardeae"",    ""collectionSite"": ""Diamantina, State of Minas Gerais, Brazil"",    ""collectionType"": """"  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""ent-9β,11α-dihydroxykaur-16-ene"",    ""bioActivity"": """",    ""collectionSpecies"": ""Vellozia caput-ardeae"",    ""collectionSite"": ""Diamantina, State of Minas Gerais, Brazil"",    ""collectionType"": """"  }}"
pdfs/10.1016@j.phytochem.2011.12.016.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""9,11-dehydro-12 a-hydroxyhortiolide A"",    ""bioActivity"": """",    ""collectionSpecies"": ""Hortia oreadica"",    ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",    ""collectionType"": ""Natural product""  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""9,11-dehydro-12 a-acetoxyhortiolide A"",    ""bioActivity"": """",    ""collectionSpecies"": ""Hortia oreadica"",    ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",    ""collectionType"": ""Natural product""  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""Hortiolide C"",    ""bioActivity"": """",    ""collectionSpecies"": ""Hortia oreadica"",    ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",    ""collectionType"": ""Natural product""  },  ""Molecule_4"": {    ""IUPAC_nomenclature"": ""6-hydroxyhortiolide C"",    ""bioActivity"": """",    ""collectionSpecies"": ""Hortia oreadica"",    ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",    ""collectionType"": ""Natural product""  },  ""Molecule_5"": {    ""IUPAC_nomenclature"": ""11 a-acetoxy-15-deoxy-6-hydroxyhortiolide C"",    ""bioActivity"": """",    ""collectionSpecies"": ""Hortia oreadica"",    ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",    ""collectionType"": ""Natural product""  },  ""Molecule_6"": {    ""IUPAC_nomenclature"": ""Hortiolide D"",    ""bioActivity"": """",    ""collectionSpecies"": ""Hortia oreadica"",    ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",    ""collectionType"": ""Natural product""  },  ""Molecule_7"": {    ""IUPAC_nomenclature"": ""Hortiolide E"",    ""bioActivity"": """",    ""collectionSpecies"": ""Hortia oreadica"",    ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",    ""collectionType"": ""Natural product""  },  ""Molecule_8"": {    ""IUPAC_nomenclature"": ""12 b-hydroxyhortiolide E"",    ""bioActivity"": """",    ""collectionSpecies"": ""Hortia oreadica"",    ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",    ""collectionType"": ""Natural product""  },  ""Molecule_9"": {    ""IUPAC_nomenclature"": ""Guyanin"",    ""bioActivity"": """",    ""collectionSpecies"": ""Hortia oreadica"",    ""collectionSite"": """",    ""collectionType"": ""Known limonoid""  }}"
pdfs/10.1016@j.phytochem.2005.06.019.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""10-O-benzyl-α-L-rhamnopyranosyl-(1→6)-β-D-glucopyranoside"",        ""bioActivity"": ""Inactive in DPPH free radical scavenging activity"",        ""collectionSpecies"": ""Coussarea hydrangeifolia"",        ""collectionSite"": ""Mogi-Guacu, Sao Paulo State, Brazil"",        ""collectionType"": """"    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""α-L-xylopyranosyl-(4→2)-(3-O-β-D-glucopyranosyl)-10-O-E-caffeoyl-β-D-glucopyranoside"",        ""bioActivity"": ""Weak free radical scavenging activity towards DPPH"",        ""collectionSpecies"": ""Coussarea hydrangeifolia"",        ""collectionSite"": ""Mogi-Guacu, Sao Paulo State, Brazil"",        ""collectionType"": """"    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""1,6-di-O-caffeoyl-β-D-glucopyranoside"",        ""bioActivity"": ""Strong antioxidant activity, comparable with that of caffeic acid"",        ""collectionSpecies"": ""Coussarea hydrangeifolia"",        ""collectionSite"": ""Mogi-Guacu, Sao Paulo State, Brazil"",        ""collectionType"": """"    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""1-O-(E)-caffeoyl-β-D-glucopyranoside"",        ""bioActivity"": ""Strong antioxidant activity, comparable with that of caffeic acid"",        ""collectionSpecies"": ""Coussarea hydrangeifolia"",        ""collectionSite"": ""Mogi-Guacu, Sao Paulo State, Brazil"",        ""collectionType"": """"    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""1-O-(E)-feruloyl-β-D-glucopyranoside"",        ""bioActivity"": ""Weak free radical scavenging activities towards DPPH"",        ""collectionSpecies"": ""Coussarea hydrangeifolia"",        ""collectionSite"": ""Mogi-Guacu, Sao Paulo State, Brazil"",        ""collectionType"": """"    }}"
pdfs/10.1590@1809-43921982123615.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""Alpinumisoflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Derris species (Leguminosae)"",        ""collectionSite"": ""Campus da Universidade do Acre"",        ""collectionType"": ""Naturally occurring compound""    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""4'-O-Methylalpinumisoflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Derris species (Leguminosae)"",        ""collectionSite"": ""Campus da Universidade do Acre"",        ""collectionType"": ""Derivative of alpinumisoflavone""    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""4'-O-Prenylalpinumisoflavone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Derris species (Leguminosae)"",        ""collectionSite"": ""Campus da Universidade do Acre"",        ""collectionType"": ""Derivative of alpinumisoflavone""    }}"
pdfs/10.1016@S0031-9422(00)89351-6.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""(-)-Rubranine"",        ""bioActivity"": """",        ""collectionSpecies"": ""Aniba rosaeodora"",        ""collectionSite"": """",        ""collectionType"": """"    }}"
pdfs/10.1016@S0031-9422(00)83467-6.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""7β,20-oxidoabieta-8,11,13-trien-11,12-diol"",        ""bioActivity"": """",        ""collectionSpecies"": ""Coleus barbatus Bentham (Labiatae)"",        ""collectionSite"": ""surroundings of Rio de Janeiro"",        ""collectionType"": ""Isolated from stems""    }}"
pdfs/10.1016@S0031-9422(00)86522-X.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""(6aR,12aR)-2,3,10-Trihydroxy-8-methoxy-6,12-dioxabenz[a]anthracene-7(5H,6aH,12aH)-one"",        ""bioActivity"": """",        ""collectionSpecies"": ""Goniorrhachis marginata"",        ""collectionSite"": """",        ""collectionType"": """"    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""(6aR,12aR)-3,4,10-Trihydroxy-8-methoxy-6,12-dioxabenz[a]anthracene-7(5H,6aH,12aH)-one"",        ""bioActivity"": """",        ""collectionSpecies"": ""Goniorrhachis marginata"",        ""collectionSite"": """",        ""collectionType"": """"    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""(6aR,12aR)-2,3,10-Trihydroxy-6,12-dioxabenz[a]anthracene-7(5H,6aH,12aH)-one"",        ""bioActivity"": """",        ""collectionSpecies"": ""Goniorrhachis marginata"",        ""collectionSite"": """",        ""collectionType"": """"    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""2,4-Dihydroxyphenyl 1-hydroxy-7,8-dihydroxy-2-oxa-3-naphthyl ketone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Goniorrhachis marginata"",        ""collectionSite"": """",        ""collectionType"": """"    }}"
pdfs/10.1590@S0100-40422003000500003.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""Lupeol"",    ""bioActivity"": ""Antitumoral, antifungal, antioxidative (indicated by the ability to repair DNA in Saccharomyces cerevisiae RS 321 and isolated bioactivity in chromatography fractions)"",    ""collectionSpecies"": ""Arrabidaea samydoides (Bignoniaceae)"",    ""collectionSite"": ""Estação Ecológica e Experimental de Mogi-Guaçú, São Paulo - SP"",    ""collectionType"": """"  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""β-sitosterol"",    ""bioActivity"": ""Not explicitly mentioned (potentially antitumoral, antifungal, and antioxidative as part of the plant's extract)"",    ""collectionSpecies"": ""Arrabidaea samydoides (Bignoniaceae)"",    ""collectionSite"": ""Estação Ecológica e Experimental de Mogi-Guaçú, São Paulo - SP"",    ""collectionType"": """"  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""Stigmasterol"",    ""bioActivity"": ""Not explicitly mentioned (potentially antitumoral, antifungal, and antioxidative as part of the plant's extract)"",    ""collectionSpecies"": ""Arrabidaea samydoides (Bignoniaceae)"",    ""collectionSite"": ""Estação Ecológica e Experimental de Mogi-Guaçú, São Paulo - SP"",    ""collectionType"": """"  },  ""Molecule_4"": {    ""IUPAC_nomenclature"": ""Chrysin"",    ""bioActivity"": ""Antitumoral activity demonstrated by the inhibition of DNA repair enzyme in Saccharomyces cerevisiae mutant strains"",    ""collectionSpecies"": ""Arrabidaea samydoides (Bignoniaceae)"",    ""collectionSite"": ""Estação Ecológica e Experimental de Mogi-Guaçú, São Paulo - SP"",    ""collectionType"": """"  },  ""Molecule_5"": {    ""IUPAC_nomenclature"": ""3β,16α-dihydroxy-olean-12-ene"",    ""bioActivity"": ""Not explicitly mentioned (potentially antitumoral, antifungal, and antioxidative as part of the plant's extract)"",    ""collectionSpecies"": ""Arrabidaea samydoides (Bignoniaceae)"",    ""collectionSite"": ""Estação Ecológica e Experimental de Mogi-Guaçú, São Paulo - SP"",    ""collectionType"": """"  },  ""Molecule_6"": {    ""IUPAC_nomenclature"": ""Erythrodiol"",    ""bioActivity"": ""Antitumoral, antifungal, antioxidative properties demonstrated by the whole extract of Arrabidaea samydoides"",    ""collectionSpecies"": ""Arrabidaea samydoides (Bignoniaceae)"",    ""collectionSite"": ""Estação Ecológica e Experimental de Mogi-Guaçú, São Paulo - SP"",    ""collectionType"": """"  },  ""Molecule_7"": {    ""IUPAC_nomenclature"": ""Uvaol"",    ""bioActivity"": ""Antitumoral, antifungal, antioxidative properties demonstrated by the whole extract of Arrabidaea samydoides"",    ""collectionSpecies"": ""Arrabidaea samydoides (Bignoniaceae)"",    ""collectionSite"": ""Estação Ecológica e Experimental de Mogi-Guaçú, São Paulo - SP"",    ""collectionType"": """"  },  ""Molecule_8"": {    ""IUPAC_nomenclature"": ""Ursolic acid"",    ""bioActivity"": ""Not explicitly mentioned (potentially antitumoral, antifungal, and antioxidative as part of the plant's extract)"",    ""collectionSpecies"": ""Arrabidaea samydoides (Bignoniaceae)"",    ""collectionSite"": ""Estação Ecológica e Experimental de Mogi-Guaçú, São Paulo - SP"",    ""collectionType"": """"  }}"
